zone,FGA,FGM,FG_PCT,FREQ,PPS,TEAM_ID,TEAM_NAME,SEASON,W_PCT,GP
Corner 3,693,268,0.38672438672438675,0.0971540726202159,1.1601731601731602,1610612750,Minnesota Timberwolves,2022-23,0.512,82
Long mid (10–22),789,334,0.4233206590621039,0.110612645450722,0.8466413181242078,1610612750,Minnesota Timberwolves,2022-23,0.512,82
Rim (0–3),2397,1642,0.6850229453483521,0.33604374036169915,2.055068836045056,1610612750,Minnesota Timberwolves,2022-23,0.512,82
Short mid (3–10),1250,542,0.4336,0.17524183373054816,1.3008,1610612750,Minnesota Timberwolves,2022-23,0.512,82
Above-break 3,2067,772,0.3734881470730527,0.29655667144906744,1.1204644412191582,1610612751,Brooklyn Nets,2022-23,0.549,82
Corner 3,696,275,0.39511494252873564,0.09985652797704447,1.1853448275862069,1610612751,Brooklyn Nets,2022-23,0.549,82
Long mid (10–22),1277,631,0.4941268598277212,0.18321377331420374,0.9882537196554424,1610612751,Brooklyn Nets,2022-23,0.549,82
Rim (0–3),1840,1227,0.6668478260869565,0.26398852223816355,2.0005434782608695,1610612751,Brooklyn Nets,2022-23,0.549,82
Short mid (3–10),1090,493,0.4522935779816514,0.1563845050215208,1.356880733944954,1610612751,Brooklyn Nets,2022-23,0.549,82
Above-break 3,2074,714,0.3442622950819672,0.2838762660826718,1.0327868852459017,1610612752,New York Knicks,2022-23,0.573,82
Corner 3,834,316,0.37889688249400477,0.11415275116342732,1.1366906474820144,1610612752,New York Knicks,2022-23,0.573,82
Long mid (10–22),836,345,0.4126794258373206,0.11442649876813578,0.8253588516746412,1610612752,New York Knicks,2022-23,0.573,82
Rim (0–3),2238,1457,0.6510277033065237,0.3063235696687654,1.9530831099195711,1610612752,New York Knicks,2022-23,0.573,82
Short mid (3–10),1324,605,0.4569486404833837,0.18122091431699971,1.370845921450151,1610612752,New York Knicks,2022-23,0.573,82
Above-break 3,1983,655,0.3303076147251639,0.28071913929784825,0.9909228441754917,1610612753,Orlando Magic,2022-23,0.415,82
Corner 3,559,228,0.407871198568873,0.07913363533408833,1.223613595706619,1610612753,Orlando Magic,2022-23,0.415,82
Long mid (10–22),1084,450,0.4151291512915129,0.15345413363533408,0.8302583025830258,1610612753,Orlando Magic,2022-23,0.415,82
Rim (0–3),2213,1481,0.6692272932670583,0.31327859569648925,2.007681879801175,1610612753,Orlando Magic,2022-23,0.415,82
Short mid (3–10),1225,509,0.41551020408163264,0.1734144960362401,1.2465306122448978,1610612753,Orlando Magic,2022-23,0.415,82
Above-break 3,2284,829,0.36295971978984237,0.3117237614303262,1.088879159369527,1610612754,Indiana Pacers,2022-23,0.427,82
Corner 3,729,280,0.3840877914951989,0.09949501842500341,1.1522633744855968,1610612754,Indiana Pacers,2022-23,0.427,82
Long mid (10–22),790,325,0.41139240506329117,0.10782039033710931,0.8227848101265823,1610612754,Indiana Pacers,2022-23,0.427,82
Rim (0–3),2386,1526,0.6395641240569991,0.3256448751194213,1.9186923721709974,1610612754,Indiana Pacers,2022-23,0.427,82
Short mid (3–10),1138,481,0.4226713532513181,0.15531595468813975,1.2680140597539542,1610612754,Indiana Pacers,2022-23,0.427,82
Above-break 3,1916,737,0.3846555323590814,0.2795855829563695,1.1539665970772441,1610612755,Philadelphia 76ers,2022-23,0.659,82
Corner 3,742,297,0.4002695417789757,0.10827374872318693,1.2008086253369272,1610612755,Philadelphia 76ers,2022-23,0.659,82
Long mid (10–22),992,461,0.4647177419354839,0.14475412228221218,0.9294354838709677,1610612755,Philadelphia 76ers,2022-23,0.659,82
Rim (0–3),2088,1364,0.6532567049808429,0.3046840799649788,1.9597701149425286,1610612755,Philadelphia 76ers,2022-23,0.659,82
Short mid (3–10),1115,487,0.4367713004484305,0.1627024660732526,1.3103139013452916,1610612755,Philadelphia 76ers,2022-23,0.659,82
Above-break 3,1861,665,0.3573347662547018,0.25237320314618933,1.0720042987641054,1610612756,Phoenix Suns,2022-23,0.549,82
Corner 3,799,336,0.42052565707133915,0.10835367507458639,1.2615769712140175,1610612756,Phoenix Suns,2022-23,0.549,82
Long mid (10–22),1601,721,0.45034353529044346,0.2171141849742338,0.9006870705808869,1610612756,Phoenix Suns,2022-23,0.549,82
Rim (0–3),1709,1120,0.6553540081919251,0.2317602386764307,1.9660620245757754,1610612756,Phoenix Suns,2022-23,0.549,82
Short mid (3–10),1404,611,0.4351851851851852,0.1903986981285598,1.3055555555555556,1610612756,Phoenix Suns,2022-23,0.549,82
Above-break 3,2246,827,0.3682101513802315,0.32140812821980536,1.1046304541406946,1610612757,Portland Trail Blazers,2022-23,0.402,82
Corner 3,634,229,0.361198738170347,0.09072696050372066,1.083596214511041,1610612757,Portland Trail Blazers,2022-23,0.402,82
Long mid (10–22),832,351,0.421875,0.11906124785346307,0.84375,1610612757,Portland Trail Blazers,2022-23,0.402,82
Rim (0–3),2343,1518,0.647887323943662,0.33528906697195193,1.943661971830986,1610612757,Portland Trail Blazers,2022-23,0.402,82
Short mid (3–10),933,392,0.42015005359056806,0.13351459645105895,1.2604501607717042,1610612757,Portland Trail Blazers,2022-23,0.402,82
Above-break 3,2320,838,0.3612068965517241,0.32141867553338876,1.0836206896551723,1610612758,Sacramento Kings,2022-23,0.585,82
Corner 3,727,288,0.39614855570839064,0.10072042116929897,1.188445667125172,1610612758,Sacramento Kings,2022-23,0.585,82
Long mid (10–22),811,356,0.43896424167694204,0.11235799390412857,0.8779284833538841,1610612758,Sacramento Kings,2022-23,0.585,82
Rim (0–3),2184,1517,0.6945970695970696,0.3025768911055694,2.083791208791209,1610612758,Sacramento Kings,2022-23,0.585,82
Short mid (3–10),1176,571,0.48554421768707484,0.1629260182876143,1.4566326530612246,1610612758,Sacramento Kings,2022-23,0.585,82
Above-break 3,2026,689,0.34007897334649556,0.2675293806945728,1.0202369200394867,1610612759,San Antonio Spurs,2022-23,0.268,82
Corner 3,594,221,0.3720538720538721,0.07843655090452925,1.1161616161616164,1610612759,San Antonio Spurs,2022-23,0.268,82
Long mid (10–22),1085,448,0.4129032258064516,0.14327215106298694,0.8258064516129032,1610612759,San Antonio Spurs,2022-23,0.268,82
Rim (0–3),2382,1539,0.646095717884131,0.314538492011092,1.938287153652393,1610612759,San Antonio Spurs,2022-23,0.268,82
Short mid (3–10),1486,635,0.42732166890982504,0.19622342532681897,1.2819650067294752,1610612759,San Antonio Spurs,2022-23,0.268,82
Above-break 3,2181,756,0.3466299862448418,0.28807290978734645,1.0398899587345254,1610612760,Oklahoma City Thunder,2022-23,0.488,82
Corner 3,597,237,0.3969849246231156,0.07885352001056664,1.1909547738693467,1610612760,Oklahoma City Thunder,2022-23,0.488,82
Long mid (10–22),916,415,0.45305676855895194,0.12098798045172368,0.9061135371179039,1610612760,Oklahoma City Thunder,2022-23,0.488,82
Rim (0–3),2543,1589,0.624852536374361,0.33588693699643374,1.874557609123083,1610612760,Oklahoma City Thunder,2022-23,0.488,82
Short mid (3–10),1334,534,0.4002998500749625,0.17619865275392946,1.2008995502248876,1610612760,Oklahoma City Thunder,2022-23,0.488,82
Above-break 3,1869,612,0.3274478330658106,0.25046904315197,0.9823434991974318,1610612761,Toronto Raptors,2022-23,0.5,82
Corner 3,731,265,0.3625170998632011,0.09796301259715894,1.0875512995896033,1610612761,Toronto Raptors,2022-23,0.5,82
Long mid (10–22),1229,493,0.4011391375101709,0.16470115250603057,0.8022782750203418,1610612761,Toronto Raptors,2022-23,0.5,82
Rim (0–3),2198,1455,0.66196542311192,0.2945590994371482,1.9858962693357598,1610612761,Toronto Raptors,2022-23,0.5,82
Short mid (3–10),1435,605,0.42160278745644597,0.19230769230769232,1.264808362369338,1610612761,Toronto Raptors,2022-23,0.5,82
Above-break 3,2357,794,0.336868901145524,0.32094226579520696,1.010606703436572,1610612762,Utah Jazz,2022-23,0.451,82
Corner 3,721,297,0.4119278779472954,0.09817538126361655,1.2357836338418862,1610612762,Utah Jazz,2022-23,0.451,82
Long mid (10–22),676,298,0.4408284023668639,0.0920479302832244,0.8816568047337278,1610612762,Utah Jazz,2022-23,0.451,82
Rim (0–3),2048,1377,0.67236328125,0.2788671023965142,2.01708984375,1610612762,Utah Jazz,2022-23,0.451,82
Short mid (3–10),1542,716,0.46433203631647213,0.2099673202614379,1.3929961089494163,1610612762,Utah Jazz,2022-23,0.451,82
Above-break 3,2061,713,0.3459485686559922,0.2735598619591187,1.0378457059679767,1610612763,Memphis Grizzlies,2022-23,0.622,82
Corner 3,729,271,0.3717421124828532,0.09676134855322538,1.1152263374485596,1610612763,Memphis Grizzlies,2022-23,0.622,82
Long mid (10–22),816,341,0.4178921568627451,0.1083089992036103,0.8357843137254902,1610612763,Memphis Grizzlies,2022-23,0.622,82
Rim (0–3),2429,1579,0.6500617538081515,0.32240509689408015,1.9501852614244544,1610612763,Memphis Grizzlies,2022-23,0.622,82
Short mid (3–10),1499,680,0.4536357571714476,0.1989646933899655,1.3609072715143429,1610612763,Memphis Grizzlies,2022-23,0.622,82
Above-break 3,1983,681,0.3434190620272315,0.27909922589725544,1.0302571860816945,1610612764,Washington Wizards,2022-23,0.427,82
Corner 3,596,238,0.39932885906040266,0.08388458831808586,1.197986577181208,1610612764,Washington Wizards,2022-23,0.427,82
Long mid (10–22),1153,509,0.4414570685169124,0.16228008444757214,0.8829141370338248,1610612764,Washington Wizards,2022-23,0.427,82
Rim (0–3),1972,1419,0.7195740365111561,0.27755102040816326,2.1587221095334685,1610612764,Washington Wizards,2022-23,0.427,82
Short mid (3–10),1401,603,0.430406852248394,0.19718508092892328,1.291220556745182,1610612764,Washington Wizards,2022-23,0.427,82
Above-break 3,1905,657,0.34488188976377954,0.2675561797752809,1.0346456692913386,1610612765,Detroit Pistons,2022-23,0.207,82
Corner 3,734,273,0.37193460490463215,0.10308988764044943,1.1158038147138964,1610612765,Detroit Pistons,2022-23,0.207,82
Long mid (10–22),1150,488,0.42434782608695654,0.16151685393258428,0.8486956521739131,1610612765,Detroit Pistons,2022-23,0.207,82
Rim (0–3),2002,1287,0.6428571428571429,0.2811797752808989,1.9285714285714288,1610612765,Detroit Pistons,2022-23,0.207,82
Short mid (3–10),1329,535,0.40255831452219715,0.1866573033707865,1.2076749435665914,1610612765,Detroit Pistons,2022-23,0.207,82
Above-break 3,1937,629,0.3247289623128549,0.2616860308024858,0.9741868869385648,1610612766,Charlotte Hornets,2022-23,0.329,82
Corner 3,721,252,0.34951456310679613,0.09740610645771414,1.0485436893203883,1610612766,Charlotte Hornets,2022-23,0.329,82
Long mid (10–22),901,376,0.41731409544950054,0.12172385841664415,0.8346281908990011,1610612766,Charlotte Hornets,2022-23,0.329,82
Rim (0–3),2482,1601,0.645044319097502,0.3353147797892462,1.935132957292506,1610612766,Charlotte Hornets,2022-23,0.329,82
Short mid (3–10),1361,527,0.3872152828802351,0.18386922453390975,1.1616458486407053,1610612766,Charlotte Hornets,2022-23,0.329,82
Above-break 3,2209,795,0.35989135355364416,0.2918483287092086,1.0796740606609325,1610612737,Atlanta Hawks,2023-24,0.439,82
Corner 3,869,330,0.379746835443038,0.11481041088651077,1.139240506329114,1610612737,Atlanta Hawks,2023-24,0.439,82
Long mid (10–22),968,456,0.47107438016528924,0.12789007794953097,0.9421487603305785,1610612737,Atlanta Hawks,2023-24,0.439,82
Rim (0–3),2221,1384,0.6231427285006754,0.2934337428986656,1.8694281855020263,1610612737,Atlanta Hawks,2023-24,0.439,82
Short mid (3–10),1302,564,0.43317972350230416,0.17201743955608403,1.2995391705069124,1610612737,Atlanta Hawks,2023-24,0.439,82
Above-break 3,2706,1021,0.377309682187731,0.3664184157075152,1.1319290465631928,1610612738,Boston Celtics,2023-24,0.78,82
Corner 3,765,329,0.4300653594771242,0.1035883547731889,1.2901960784313726,1610612738,Boston Celtics,2023-24,0.78,82
Long mid (10–22),920,412,0.44782608695652176,0.12457684495599188,0.8956521739130435,1610612738,Boston Celtics,2023-24,0.78,82
Rim (0–3),1974,1387,0.7026342451874367,0.2672985781990521,2.10790273556231,1610612738,Boston Celtics,2023-24,0.78,82
Short mid (3–10),1020,451,0.442156862745098,0.13811780636425186,1.326470588235294,1610612738,Boston Celtics,2023-24,0.78,82
Above-break 3,2252,828,0.36767317939609234,0.3155829596412556,1.103019538188277,1610612739,Cleveland Cavaliers,2023-24,0.585,82
Corner 3,753,279,0.3705179282868526,0.1055213004484305,1.1115537848605577,1610612739,Cleveland Cavaliers,2023-24,0.585,82
Long mid (10–22),714,315,0.4411764705882353,0.10005605381165919,0.8823529411764706,1610612739,Cleveland Cavaliers,2023-24,0.585,82
Rim (0–3),2247,1478,0.6577659101023587,0.3148822869955157,1.9732977303070762,1610612739,Cleveland Cavaliers,2023-24,0.585,82
Short mid (3–10),1170,524,0.4478632478632479,0.163957399103139,1.3435897435897437,1610612739,Cleveland Cavaliers,2023-24,0.585,82
Above-break 3,1917,709,0.369848721961398,0.26837463250734983,1.109546165884194,1610612740,New Orleans Pelicans,2023-24,0.598,82
Corner 3,735,313,0.42585034013605444,0.10289794204115918,1.2775510204081633,1610612740,New Orleans Pelicans,2023-24,0.598,82
Long mid (10–22),980,445,0.45408163265306123,0.1371972560548789,0.9081632653061225,1610612740,New Orleans Pelicans,2023-24,0.598,82
Rim (0–3),2190,1443,0.6589041095890411,0.30659386812263756,1.9767123287671233,1610612740,New Orleans Pelicans,2023-24,0.598,82
Short mid (3–10),1321,573,0.43376230128690385,0.1849363012739745,1.3012869038607116,1610612740,New Orleans Pelicans,2023-24,0.598,82
Above-break 3,1865,651,0.3490616621983914,0.2545380100996315,1.0471849865951741,1610612741,Chicago Bulls,2023-24,0.476,82
Corner 3,755,291,0.38543046357615895,0.10304353760065511,1.1562913907284769,1610612741,Chicago Bulls,2023-24,0.476,82
Long mid (10–22),1306,576,0.44104134762633995,0.17824484782311997,0.8820826952526799,1610612741,Chicago Bulls,2023-24,0.476,82
Rim (0–3),2238,1392,0.6219839142091153,0.3054456121195578,1.8659517426273458,1610612741,Chicago Bulls,2023-24,0.476,82
Short mid (3–10),1163,538,0.46259673258813416,0.15872799235703564,1.3877901977644025,1610612741,Chicago Bulls,2023-24,0.476,82
Above-break 3,2302,862,0.37445699391833187,0.3137949836423119,1.1233709817549955,1610612742,Dallas Mavericks,2023-24,0.61,82
Corner 3,924,335,0.3625541125541126,0.12595419847328243,1.0876623376623378,1610612742,Dallas Mavericks,2023-24,0.61,82
Long mid (10–22),1059,457,0.43153918791312557,0.1443565976008724,0.8630783758262511,1610612742,Dallas Mavericks,2023-24,0.61,82
Rim (0–3),1933,1367,0.7071908949818935,0.26349509269356597,2.12157268494568,1610612742,Dallas Mavericks,2023-24,0.61,82
Short mid (3–10),1118,514,0.4597495527728086,0.1523991275899673,1.3792486583184258,1610612742,Dallas Mavericks,2023-24,0.61,82
Above-break 3,1901,714,0.37559179379274066,0.262026188835286,1.126775381378222,1610612743,Denver Nuggets,2023-24,0.695,82
Corner 3,635,244,0.384251968503937,0.08752584424534804,1.152755905511811,1610612743,Denver Nuggets,2023-24,0.695,82
Long mid (10–22),1167,543,0.4652956298200514,0.16085458304617506,0.9305912596401028,1610612743,Denver Nuggets,2023-24,0.695,82
Rim (0–3),2344,1527,0.6514505119453925,0.3230875258442453,1.9543515358361776,1610612743,Denver Nuggets,2023-24,0.695,82
Short mid (3–10),1208,582,0.4817880794701987,0.16650585802894555,1.445364238410596,1610612743,Denver Nuggets,2023-24,0.695,82
Above-break 3,2617,995,0.38020634314100116,0.3490264070418778,1.1406190294230034,1610612744,Golden State Warriors,2023-24,0.561,82
Corner 3,557,215,0.3859964093357271,0.07428647639370499,1.1579892280071813,1610612744,Golden State Warriors,2023-24,0.561,82
Long mid (10–22),1025,426,0.41560975609756096,0.1367031208322219,0.8312195121951219,1610612744,Golden State Warriors,2023-24,0.561,82
Rim (0–3),1876,1319,0.7030916844349681,0.25020005334755935,2.1092750533049043,1610612744,Golden State Warriors,2023-24,0.561,82
Short mid (3–10),1423,626,0.4399156711173577,0.1897839423846359,1.319747013352073,1610612744,Golden State Warriors,2023-24,0.561,82
Above-break 3,2400,831,0.34625,0.32301480484522205,1.03875,1610612745,Houston Rockets,2023-24,0.5,82
Corner 3,535,211,0.394392523364486,0.07200538358008075,1.183177570093458,1610612745,Houston Rockets,2023-24,0.5,82
Long mid (10–22),1018,437,0.4292730844793713,0.13701211305518168,0.8585461689587426,1610612745,Houston Rockets,2023-24,0.5,82
Rim (0–3),2307,1476,0.6397919375812744,0.31049798115746974,1.9193758127438232,1610612745,Houston Rockets,2023-24,0.5,82
Short mid (3–10),1170,469,0.4008547008547009,0.15746971736204576,1.2025641025641027,1610612745,Houston Rockets,2023-24,0.5,82
Above-break 3,1990,741,0.37236180904522614,0.2803211719960558,1.1170854271356785,1610612746,Los Angeles Clippers,2023-24,0.622,82
Corner 3,720,295,0.4097222222222222,0.1014227355965629,1.2291666666666665,1610612746,Los Angeles Clippers,2023-24,0.622,82
Long mid (10–22),1164,515,0.4424398625429553,0.16396675588111,0.8848797250859106,1610612746,Los Angeles Clippers,2023-24,0.622,82
Rim (0–3),2030,1361,0.6704433497536946,0.28595576841808706,2.0113300492610837,1610612746,Los Angeles Clippers,2023-24,0.622,82
Short mid (3–10),1195,561,0.4694560669456067,0.16833356810818426,1.4083682008368201,1610612746,Los Angeles Clippers,2023-24,0.622,82
Above-break 3,1871,704,0.37626937466595406,0.2612763580505516,1.1288081239978622,1610612747,Los Angeles Lakers,2023-24,0.573,82
Corner 3,685,265,0.38686131386861317,0.09565703114090211,1.1605839416058394,1610612747,Los Angeles Lakers,2023-24,0.573,82
Long mid (10–22),1033,413,0.3998063891577928,0.14425359586649908,0.7996127783155856,1610612747,Los Angeles Lakers,2023-24,0.573,82
Rim (0–3),2333,1688,0.7235319331333048,0.32579248708280967,2.1705957993999143,1610612747,Los Angeles Lakers,2023-24,0.573,82
Short mid (3–10),1239,510,0.4116222760290557,0.17302052785923755,1.234866828087167,1610612747,Los Angeles Lakers,2023-24,0.573,82
Above-break 3,1927,698,0.3622210690192008,0.2749714611872146,1.0866632070576023,1610612748,Miami Heat,2023-24,0.561,82
Corner 3,824,324,0.3932038834951456,0.11757990867579908,1.1796116504854368,1610612748,Miami Heat,2023-24,0.561,82
Long mid (10–22),1007,405,0.40218470705064546,0.1436929223744292,0.8043694141012909,1610612748,Miami Heat,2023-24,0.561,82
Rim (0–3),1751,1111,0.6344945745288406,0.24985730593607305,1.9034837235865218,1610612748,Miami Heat,2023-24,0.561,82
Short mid (3–10),1499,728,0.485657104736491,0.213898401826484,1.456971314209473,1610612748,Miami Heat,2023-24,0.561,82
Above-break 3,2281,821,0.35992985532661115,0.3147075055187638,1.0797895659798336,1610612749,Milwaukee Bucks,2023-24,0.598,82
Corner 3,831,342,0.41155234657039713,0.1146523178807947,1.2346570397111913,1610612749,Milwaukee Bucks,2023-24,0.598,82
Long mid (10–22),1087,490,0.45078196872125115,0.14997240618101546,0.9015639374425023,1610612749,Milwaukee Bucks,2023-24,0.598,82
Rim (0–3),2084,1475,0.7077735124760077,0.2875275938189846,2.123320537428023,1610612749,Milwaukee Bucks,2023-24,0.598,82
Short mid (3–10),965,410,0.42487046632124353,0.1331401766004415,1.2746113989637307,1610612749,Milwaukee Bucks,2023-24,0.598,82
Above-break 3,1878,715,0.38072417465388714,0.26998274870615296,1.1421725239616614,1610612750,Minnesota Timberwolves,2023-24,0.683,82
Corner 3,786,321,0.4083969465648855,0.11299597469810235,1.2251908396946565,1610612750,Minnesota Timberwolves,2023-24,0.683,82
Long mid (10–22),813,326,0.4009840098400984,0.11687751581368602,0.8019680196801968,1610612750,Minnesota Timberwolves,2023-24,0.683,82
Rim (0–3),2130,1438,0.6751173708920187,0.3062104657849339,2.0253521126760563,1610612750,Minnesota Timberwolves,2023-24,0.683,82
Short mid (3–10),1349,582,0.4314306893995552,0.19393329499712478,1.2942920681986656,1610612750,Minnesota Timberwolves,2023-24,0.683,82
Above-break 3,2165,750,0.3464203233256351,0.2972267984623833,1.0392609699769053,1610612751,Brooklyn Nets,2023-24,0.39,82
Corner 3,822,338,0.41119221411192214,0.1128500823723229,1.2335766423357664,1610612751,Brooklyn Nets,2023-24,0.39,82
Long mid (10–22),931,373,0.40064446831364126,0.12781438769906645,0.8012889366272825,1610612751,Brooklyn Nets,2023-24,0.39,82
Rim (0–3),2146,1385,0.6453867660764212,0.2946183415705656,1.9361602982292636,1610612751,Brooklyn Nets,2023-24,0.39,82
Short mid (3–10),1220,487,0.39918032786885244,0.16749038989566173,1.1975409836065574,1610612751,Brooklyn Nets,2023-24,0.39,82
Above-break 3,2093,742,0.35451505016722407,0.28813325991189426,1.0635451505016722,1610612752,New York Knicks,2023-24,0.61,82
Corner 3,836,340,0.40669856459330145,0.11508810572687225,1.2200956937799043,1610612752,New York Knicks,2023-24,0.61,82
Long mid (10–22),941,388,0.412327311370882,0.12954295154185022,0.824654622741764,1610612752,New York Knicks,2023-24,0.61,82
Rim (0–3),2107,1330,0.6312292358803987,0.2900605726872247,1.8936877076411962,1610612752,New York Knicks,2023-24,0.61,82
Short mid (3–10),1287,584,0.45376845376845376,0.1771751101321586,1.3613053613053614,1610612752,New York Knicks,2023-24,0.61,82
Above-break 3,1851,646,0.3490005402485143,0.26644594789117604,1.0470016207455428,1610612753,Orlando Magic,2023-24,0.573,82
Corner 3,700,257,0.36714285714285716,0.10076291924571758,1.1014285714285714,1610612753,Orlando Magic,2023-24,0.573,82
Long mid (10–22),875,344,0.3931428571428571,0.12595364905714698,0.7862857142857143,1610612753,Orlando Magic,2023-24,0.573,82
Rim (0–3),2389,1605,0.6718292172457095,0.3438894486828847,2.0154876517371285,1610612753,Orlando Magic,2023-24,0.573,82
Short mid (3–10),1132,466,0.411660777385159,0.1629480351230747,1.234982332155477,1610612753,Orlando Magic,2023-24,0.573,82
Above-break 3,2167,791,0.3650207660359945,0.2856201397126664,1.0950622981079834,1610612754,Indiana Pacers,2023-24,0.573,82
Corner 3,712,291,0.40870786516853935,0.09384473441412944,1.226123595505618,1610612754,Indiana Pacers,2023-24,0.573,82
Long mid (10–22),901,461,0.51165371809101,0.11875576644259918,1.02330743618202,1610612754,Indiana Pacers,2023-24,0.573,82
Rim (0–3),2448,1678,0.6854575163398693,0.32265717674970346,2.056372549019608,1610612754,Indiana Pacers,2023-24,0.573,82
Short mid (3–10),1359,634,0.4665194996320824,0.17912218268090155,1.3995584988962473,1610612754,Indiana Pacers,2023-24,0.573,82
Above-break 3,2105,746,0.35439429928741095,0.28745049842960535,1.0631828978622329,1610612755,Philadelphia 76ers,2023-24,0.573,82
Corner 3,620,246,0.3967741935483871,0.08466475488187901,1.1903225806451614,1610612755,Philadelphia 76ers,2023-24,0.573,82
Long mid (10–22),1032,456,0.4418604651162791,0.14092585006145023,0.8837209302325582,1610612755,Philadelphia 76ers,2023-24,0.573,82
Rim (0–3),2296,1449,0.6310975609756098,0.31353270517547455,1.8932926829268293,1610612755,Philadelphia 76ers,2023-24,0.573,82
Short mid (3–10),1270,507,0.39921259842519685,0.17342619145159088,1.1976377952755906,1610612755,Philadelphia 76ers,2023-24,0.573,82
Above-break 3,1981,741,0.3740535083291267,0.28055516215833454,1.12216052498738,1610612756,Phoenix Suns,2023-24,0.598,82
Corner 3,688,279,0.4055232558139535,0.09743662370769013,1.2165697674418605,1610612756,Phoenix Suns,2023-24,0.598,82
Long mid (10–22),1354,654,0.48301329394387,0.19175754142472737,0.96602658788774,1610612756,Phoenix Suns,2023-24,0.598,82
Rim (0–3),1892,1277,0.6749471458773785,0.2679507151961479,2.0248414376321353,1610612756,Phoenix Suns,2023-24,0.598,82
Short mid (3–10),1146,531,0.46335078534031415,0.16229995751310014,1.3900523560209423,1610612756,Phoenix Suns,2023-24,0.598,82
Above-break 3,2020,686,0.33960396039603963,0.2750544662309368,1.0188118811881188,1610612757,Portland Trail Blazers,2023-24,0.256,82
Corner 3,691,253,0.3661360347322721,0.09409041394335511,1.0984081041968161,1610612757,Portland Trail Blazers,2023-24,0.256,82
Long mid (10–22),1116,470,0.4211469534050179,0.15196078431372548,0.8422939068100358,1610612757,Portland Trail Blazers,2023-24,0.256,82
Rim (0–3),2249,1358,0.6038239217429969,0.3062363834422658,1.811471765228991,1610612757,Portland Trail Blazers,2023-24,0.256,82
Short mid (3–10),1268,460,0.3627760252365931,0.17265795206971676,1.0883280757097793,1610612757,Portland Trail Blazers,2023-24,0.256,82
Above-break 3,2394,863,0.360484544695071,0.32147173358399356,1.081453634085213,1610612758,Sacramento Kings,2023-24,0.561,82
Corner 3,817,315,0.38555691554467564,0.10970860749295018,1.156670746634027,1610612758,Sacramento Kings,2023-24,0.561,82
Long mid (10–22),948,398,0.41983122362869196,0.12729958372498992,0.8396624472573839,1610612758,Sacramento Kings,2023-24,0.561,82
Rim (0–3),1919,1318,0.6868160500260553,0.2576876594601853,2.060448150078166,1610612758,Sacramento Kings,2023-24,0.561,82
Short mid (3–10),1369,659,0.4813732651570489,0.18383241573788103,1.4441197954711469,1610612758,Sacramento Kings,2023-24,0.561,82
Above-break 3,2241,761,0.3395805443998215,0.30206227254346946,1.0187416331994645,1610612759,San Antonio Spurs,2023-24,0.268,82
Corner 3,725,274,0.3779310344827586,0.09772206496832457,1.1337931034482758,1610612759,San Antonio Spurs,2023-24,0.268,82
Long mid (10–22),933,366,0.39228295819935693,0.12575818843509906,0.7845659163987139,1610612759,San Antonio Spurs,2023-24,0.268,82
Rim (0–3),2285,1509,0.6603938730853391,0.3079929909691333,1.9811816192560174,1610612759,San Antonio Spurs,2023-24,0.268,82
Short mid (3–10),1235,527,0.42672064777327934,0.16646448308397357,1.280161943319838,1610612759,San Antonio Spurs,2023-24,0.268,82
Above-break 3,2077,791,0.3808377467501204,0.2837819374231452,1.142513240250361,1610612760,Oklahoma City Thunder,2023-24,0.695,82
Corner 3,723,299,0.4135546334716459,0.09878398688345402,1.2406639004149378,1610612760,Oklahoma City Thunder,2023-24,0.695,82
Long mid (10–22),1129,530,0.46944198405668736,0.15425604590791092,0.9388839681133747,1610612760,Oklahoma City Thunder,2023-24,0.695,82
Rim (0–3),2196,1483,0.6753187613843351,0.3000409892061757,2.0259562841530054,1610612760,Oklahoma City Thunder,2023-24,0.695,82
Short mid (3–10),1194,550,0.46063651591289784,0.1631370405793141,1.3819095477386936,1610612760,Oklahoma City Thunder,2023-24,0.695,82
Above-break 3,1983,672,0.3388804841149773,0.2699795779441797,1.0166414523449319,1610612761,Toronto Raptors,2023-24,0.305,82
Corner 3,719,271,0.3769123783031989,0.09788972089857045,1.1307371349095967,1610612761,Toronto Raptors,2023-24,0.305,82
Long mid (10–22),892,369,0.413677130044843,0.1214431586113002,0.827354260089686,1610612761,Toronto Raptors,2023-24,0.305,82
Rim (0–3),2335,1576,0.6749464668094218,0.31790333560245065,2.0248394004282657,1610612761,Toronto Raptors,2023-24,0.305,82
Short mid (3–10),1416,578,0.4081920903954802,0.192784206943499,1.2245762711864407,1610612761,Toronto Raptors,2023-24,0.305,82
Above-break 3,2114,725,0.34295175023651847,0.2874626053848246,1.0288552507095554,1610612762,Utah Jazz,2023-24,0.378,82
Corner 3,863,336,0.38933951332560834,0.11735110144139244,1.168018539976825,1610612762,Utah Jazz,2023-24,0.378,82
Long mid (10–22),640,252,0.39375,0.08702746804460158,0.7875,1610612762,Utah Jazz,2023-24,0.378,82
Rim (0–3),1998,1373,0.6871871871871872,0.27168887680174053,2.0615615615615615,1610612762,Utah Jazz,2023-24,0.378,82
Short mid (3–10),1739,757,0.4353076480736055,0.23646994832744084,1.3059229442208165,1610612762,Utah Jazz,2023-24,0.378,82
Above-break 3,2280,793,0.3478070175438597,0.316315205327414,1.043421052631579,1610612763,Memphis Grizzlies,2023-24,0.329,82
